attempt_id,order_id,attempt_number,attempt_date,attempt_status,failure_reason,customer_contacted,rescheduled,delivery_agent_note
ATT-01883,ORD-11767,1,2026-07-06,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-01884,ORD-11768,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-01885,ORD-11769,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-01886,ORD-11770,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01887,ORD-11771,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-01888,ORD-11772,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-01889,ORD-11773,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-01890,ORD-11774,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01891,ORD-11775,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-01892,ORD-11776,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-01893,ORD-11777,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-01894,ORD-11778,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-01895,ORD-11779,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-01896,ORD-11780,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-01897,ORD-11781,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-01898,ORD-11782,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-01899,ORD-11783,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-01900,ORD-11784,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-01901,ORD-11785,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-01902,ORD-11786,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-01903,ORD-11787,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-01904,ORD-11788,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-01905,ORD-11789,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-01906,ORD-11790,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-01907,ORD-11791,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01908,ORD-11792,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-01909,ORD-11793,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-01910,ORD-11794,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-01911,ORD-11795,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-01912,ORD-11796,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-01913,ORD-11797,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-01914,ORD-11798,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-01915,ORD-11799,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-01916,ORD-11800,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-01917,ORD-11801,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-01918,ORD-11802,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-01919,ORD-11803,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-01920,ORD-11804,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-01921,ORD-11805,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-01922,ORD-11806,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-01923,ORD-11807,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-01924,ORD-11808,1,2026-06-19,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-01925,ORD-11808,2,2026-06-19,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-01926,ORD-11808,3,2026-06-19,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-01927,ORD-11809,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-01928,ORD-11810,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-01929,ORD-11811,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-01930,ORD-11812,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-01931,ORD-11813,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-01932,ORD-11814,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-01933,ORD-11815,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01934,ORD-11816,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-01935,ORD-11817,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01936,ORD-11818,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-01937,ORD-11819,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-01938,ORD-11820,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01939,ORD-11821,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-01940,ORD-11822,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-01941,ORD-11823,1,2026-07-07,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-01942,ORD-11823,2,2026-07-07,FAILED,PHONE_UNREACHABLE,False,False,Delivery attempt unsuccessful
ATT-01943,ORD-11824,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-01944,ORD-11825,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-01945,ORD-11826,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-01946,ORD-11827,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01947,ORD-11828,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-01948,ORD-11829,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-01949,ORD-11830,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-01950,ORD-11831,1,2026-08-04,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-01951,ORD-11831,2,2026-08-04,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-01952,ORD-11832,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01953,ORD-11833,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-01954,ORD-11834,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-01955,ORD-11835,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-01956,ORD-11836,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-01957,ORD-11837,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-01958,ORD-11838,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-01959,ORD-11839,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-01960,ORD-11840,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01961,ORD-11841,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-01962,ORD-11842,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-01963,ORD-11843,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-01964,ORD-11844,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-01965,ORD-11845,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-01966,ORD-11846,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-01967,ORD-11847,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01968,ORD-11848,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-01969,ORD-11849,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-01970,ORD-11850,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01971,ORD-11851,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-01972,ORD-11852,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01973,ORD-11853,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-01974,ORD-11854,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-01975,ORD-11855,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01976,ORD-11856,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-01977,ORD-11857,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01978,ORD-11858,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-01979,ORD-11859,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-01980,ORD-11860,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01981,ORD-11861,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01982,ORD-11862,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-01983,ORD-11863,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-01984,ORD-11864,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-01985,ORD-11865,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01986,ORD-11866,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-01987,ORD-11867,1,2026-06-19,FAILED,ADDRESS_INCORRECT,False,False,Delivery attempt unsuccessful
ATT-01988,ORD-11868,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-01989,ORD-11869,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-01990,ORD-11870,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-01991,ORD-11871,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-01992,ORD-11872,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-01993,ORD-11873,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-01994,ORD-11874,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-01995,ORD-11875,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-01996,ORD-11876,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-01997,ORD-11877,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-01998,ORD-11878,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-01999,ORD-11879,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02000,ORD-11880,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02001,ORD-11881,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-02002,ORD-11882,1,2026-07-15,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02003,ORD-11883,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02004,ORD-11884,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-02005,ORD-11885,1,2026-08-18,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-02006,ORD-11885,2,2026-08-18,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02007,ORD-11885,3,2026-08-18,FAILED,CUSTOMER_RESCHEDULED,False,True,Delivery attempt unsuccessful
ATT-02008,ORD-11886,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02009,ORD-11887,1,2026-06-11,FAILED,ADDRESS_INCORRECT,False,False,Delivery attempt unsuccessful
ATT-02010,ORD-11887,2,2026-06-11,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-02011,ORD-11888,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02012,ORD-11889,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-02013,ORD-11890,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-02014,ORD-11891,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02015,ORD-11892,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-02016,ORD-11893,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-02017,ORD-11894,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02018,ORD-11895,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02019,ORD-11896,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-02020,ORD-11897,1,2026-08-30,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-02021,ORD-11898,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-02022,ORD-11899,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-02023,ORD-11900,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02024,ORD-11901,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-02025,ORD-11902,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-02026,ORD-11903,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-02027,ORD-11904,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-02028,ORD-11905,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-02029,ORD-11906,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02030,ORD-11907,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-02031,ORD-11908,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-02032,ORD-11909,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02033,ORD-11910,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02034,ORD-11911,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-02035,ORD-11912,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02036,ORD-11913,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02037,ORD-11914,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02038,ORD-11915,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02039,ORD-11916,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02040,ORD-11917,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-02041,ORD-11918,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-02042,ORD-11919,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02043,ORD-11920,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02044,ORD-11921,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-02045,ORD-11922,1,2026-06-11,FAILED,CUSTOMER_RESCHEDULED,True,True,Delivery attempt unsuccessful
ATT-02046,ORD-11922,2,2026-06-11,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02047,ORD-11923,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-02048,ORD-11924,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02049,ORD-11925,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-02050,ORD-11926,1,2026-08-29,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-02051,ORD-11926,2,2026-08-29,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02052,ORD-11927,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02053,ORD-11928,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-02054,ORD-11929,1,2026-08-05,FAILED,COD_AMOUNT_NOT_READY,False,False,Delivery attempt unsuccessful
ATT-02055,ORD-11929,2,2026-08-05,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-02056,ORD-11930,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-02057,ORD-11931,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-02058,ORD-11932,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-02059,ORD-11933,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02060,ORD-11934,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02061,ORD-11935,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02062,ORD-11936,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-02063,ORD-11937,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-02064,ORD-11938,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02065,ORD-11939,1,2026-06-08,DELIVERED,,True,False,Delivered successfully
ATT-02066,ORD-11940,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02067,ORD-11941,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-02068,ORD-11942,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02069,ORD-11943,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02070,ORD-11944,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02071,ORD-11945,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02072,ORD-11946,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02073,ORD-11947,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-02074,ORD-11948,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-02075,ORD-11949,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02076,ORD-11950,1,2026-07-24,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-02077,ORD-11950,2,2026-07-24,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02078,ORD-11951,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02079,ORD-11952,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02080,ORD-11953,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02081,ORD-11954,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02082,ORD-11955,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02083,ORD-11956,1,2026-08-24,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-02084,ORD-11956,2,2026-08-24,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02085,ORD-11957,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02086,ORD-11958,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-02087,ORD-11959,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02088,ORD-11960,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02089,ORD-11961,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-02090,ORD-11962,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-02091,ORD-11963,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02092,ORD-11964,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-02093,ORD-11965,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-02094,ORD-11966,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02095,ORD-11967,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02096,ORD-11968,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-02097,ORD-11969,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02098,ORD-11970,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-02099,ORD-11971,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02100,ORD-11972,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-02101,ORD-11973,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-02102,ORD-11974,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-02103,ORD-11975,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02104,ORD-11976,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-02105,ORD-11977,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-02106,ORD-11978,1,2026-07-30,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-02107,ORD-11978,2,2026-07-30,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-02108,ORD-11979,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-02109,ORD-11980,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02110,ORD-11981,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-02111,ORD-11982,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02112,ORD-11983,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-02113,ORD-11984,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02114,ORD-11985,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02115,ORD-11986,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-02116,ORD-11987,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02117,ORD-11988,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-02118,ORD-11989,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-02119,ORD-11990,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02120,ORD-11991,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02121,ORD-11992,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-02122,ORD-11993,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-02123,ORD-11994,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02124,ORD-11995,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-02125,ORD-11996,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02126,ORD-11997,1,2026-06-29,FAILED,CUSTOMER_UNAVAILABLE,False,False,Delivery attempt unsuccessful
ATT-02127,ORD-11997,2,2026-06-29,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-02128,ORD-11998,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02129,ORD-11999,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-02130,ORD-12000,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-02131,ORD-12001,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02132,ORD-12002,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02133,ORD-12003,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-02134,ORD-12004,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
